frame_index,var_of_laplacian
9991,200.090
9992,208.560
9993,215.282
9994,220.025
9995,234.766
9996,247.716
9997,246.426
9998,217.274
9999,231.905
10000,240.080
10001,235.116
10002,198.526
10003,252.102
10004,237.906
10005,214.990
10006,231.010
10007,209.353
10008,162.147
10009,147.331
10010,95.813
10011,124.723
10012,134.321
10013,139.235
10014,139.533
10015,91.332
10016,84.146
10017,130.268
10018,102.423
10019,72.704
10020,57.458
10021,44.993
10022,41.555
10023,116.031
10024,58.989
10025,88.326
10026,133.934
10027,190.845
10028,255.540
10029,178.309
10030,124.076
10031,157.747
10032,125.449
10033,180.385
10034,190.241
10035,219.318
10036,301.315
10037,334.019
10038,296.038
10039,173.266
10040,179.026
10041,107.605
10042,126.411
10043,123.237
10044,110.388
10045,122.193
10046,169.831
10047,190.949
10048,177.114
10049,175.065
10050,196.356
10051,244.845
10052,213.864
10053,167.765
10054,132.911
10055,150.169
10056,224.182
10057,151.322
10058,155.889
10059,157.403
10060,143.927
10061,159.001
10062,203.468
10063,222.812
10064,264.406
10065,274.204
10066,294.009
10067,305.275
10068,294.128
10069,297.123
10070,277.637
10071,238.272
10072,122.042
10073,100.320
10074,69.671
10075,69.800
10076,87.872
10077,58.222
10078,57.038
10079,71.465
10080,132.166
10081,164.425
10082,182.530
10083,205.438
10084,186.849
10085,159.650
10086,193.971
10087,209.192
10088,85.788
10089,85.516
10090,117.468
10091,83.028
10092,62.847
10093,67.939
10094,47.947
10095,54.591
10096,57.721
10097,85.302
10098,76.288
10099,76.402
10100,207.766
10101,287.593
10102,249.819
10103,114.784
10104,104.305
10105,94.914
10106,37.128
10107,29.910
10108,32.425
10109,36.725
10110,42.602
10111,49.301
10112,69.077
10113,87.178
10114,245.493
10115,312.709
10116,332.208
10117,321.824
10118,304.654
10119,192.509
10120,164.686
10121,252.856
10122,283.759
10123,296.312
10124,299.462
10125,255.601
10126,214.562
10127,164.181
10128,84.748
10129,127.887
10130,81.615
10131,127.565
10132,163.253
10133,185.474
10134,184.471
10135,86.805
10136,21.683
10137,22.376
10138,31.283
10139,57.063
10140,148.124
10141,177.354
10142,243.779
10143,333.163
10144,228.389
10145,197.897
10146,131.692
10147,76.865
10148,57.329
10149,43.301
10150,26.157
10151,38.671
10152,108.012
10153,111.781
10154,101.797
10155,88.832
10156,66.438
10157,64.853
10158,48.210
10159,27.087
10160,39.577
10161,33.661
10162,20.752
10163,19.468
10164,12.545
10165,12.365
10166,11.966
10167,15.214
10168,24.341
10169,34.401
10170,39.663
10171,45.071
10172,49.023
10173,59.969
10174,66.648
10175,36.255
10176,27.088
10177,36.080
10178,32.508
10179,25.674
10180,39.447
10181,39.686
10182,37.960
10183,21.457
10184,20.478
10185,29.051
10186,23.936
10187,37.107
10188,27.657
10189,25.938
10190,22.336
10191,15.215
10192,18.254
10193,19.674
10194,18.880
10195,22.535
10196,24.787
10197,31.915
10198,42.228
10199,49.445
10200,61.734
10201,62.454
10202,58.241
10203,68.419
10204,85.623
10205,91.844
10206,98.289
10207,74.505
10208,52.474
10209,23.355
10210,21.374
10211,24.597
10212,21.124
10213,25.589
10214,44.772
10215,44.019
10216,58.910
10217,58.504
10218,48.704
10219,40.711
10220,22.406
10221,21.856
10222,14.287
10223,11.768
10224,11.023
10225,15.369
10226,26.489
10227,49.167
10228,58.058
10229,38.323
10230,13.775
10231,33.895
10232,15.171
10233,14.548
10234,34.055
10235,63.667
10236,87.952
10237,88.567
10238,89.544
10239,89.947
10240,53.277
10241,26.900
10242,45.355
10243,37.384
10244,46.602
10245,57.680
10246,54.716
10247,47.245
10248,45.572
10249,36.407
10250,36.906
10251,30.264
10252,16.506
10253,20.847
10254,19.305
10255,22.046
10256,28.929
10257,34.526
10258,27.795
10259,32.977
10260,40.879
10261,37.546
10262,47.464
10263,48.929
10264,44.565
10265,48.565
10266,59.546
10267,63.893
10268,73.222
10269,94.270
10270,123.195
10271,157.730
10272,123.962
10273,159.451
10274,189.733
10275,172.597
10276,211.396
10277,194.931
10278,185.820
10279,212.990
10280,239.996
10281,275.774
10282,302.711
10283,267.926
10284,121.080
10285,111.461
10286,61.891
10287,70.610
10288,77.610
10289,83.364
10290,88.761
10291,92.825
10292,88.963
10293,85.408
10294,90.052
10295,95.136
10296,114.721
10297,120.765
10298,138.220
10299,141.080
10300,136.785
10301,138.487
10302,141.153
10303,142.708
10304,122.312
10305,116.190
10306,125.803
10307,141.122
10308,125.210
10309,128.480
10310,142.912
10311,151.558
10312,159.695
10313,185.648
10314,225.900
10315,285.666
10316,380.157
10317,475.301
10318,509.172
10319,479.387
10320,463.907
10321,404.361
10322,364.521
10323,324.325
10324,300.787
10325,282.740
10326,221.483
10327,147.488
10328,137.544
10329,138.334
10330,132.025
10331,127.352
10332,115.049
10333,116.524
10334,83.033
10335,57.984
10336,55.822
10337,121.886
10338,118.312
10339,124.507
10340,138.868
10341,135.659
10342,135.277
10343,133.434
10344,132.663
10345,139.540
10346,148.280
10347,174.290
10348,182.845
10349,193.473
10350,219.977
10351,234.860
10352,252.388
10353,280.467
10354,289.145
10355,314.998
10356,296.392
10357,294.175
10358,281.276
10359,270.438
10360,263.340
10361,277.530
10362,276.211
10363,282.377
10364,291.477
10365,300.119
10366,288.336
10367,309.292
10368,305.334
10369,310.892
10370,275.811
10371,278.971
10372,280.155
10373,242.455
10374,192.514
10375,168.516
10376,88.432
10377,99.070
10378,95.906
10379,88.034
10380,76.877
10381,105.734
10382,95.794
10383,100.973
10384,97.988
10385,90.706
10386,85.609
10387,84.915
10388,85.631
10389,81.842
10390,101.293
10391,103.097
10392,101.377
10393,123.163
10394,119.038
10395,112.457
10396,114.281
10397,109.864
10398,93.320
10399,95.454
10400,92.552
10401,86.543
10402,74.413
10403,92.938
10404,122.969
10405,143.968
10406,120.156
10407,147.146
10408,86.799
10409,67.311
10410,73.662
10411,139.885
10412,81.927
10413,168.372
10414,82.812
10415,79.703
10416,198.176
10417,137.131
10418,199.118
10419,180.846
10420,198.233
10421,202.202
10422,201.749
10423,219.622
10424,226.502
10425,248.195
10426,273.899
10427,277.324
10428,320.339
10429,344.043
10430,344.206
10431,392.600
10432,378.480
10433,382.012
10434,395.731
10435,374.720
10436,380.089
10437,374.973
10438,385.880
10439,385.042
10440,379.768
10441,353.156
10442,403.560
10443,413.248
10444,435.172
10445,446.995
10446,417.086
10447,385.913
10448,345.064
10449,297.538
10450,286.793
10451,270.358
10452,264.954
10453,244.785
10454,251.170
10455,257.588
10456,208.289
10457,158.562
10458,177.447
10459,132.591
10460,167.000
10461,195.041
10462,201.394
10463,222.290
10464,236.145
10465,252.878
10466,273.524
10467,272.412
10468,263.190
10469,284.164
10470,261.582
10471,261.720
10472,281.874
10473,309.811
10474,311.012
10475,291.290
10476,245.891
10477,231.801
10478,227.128
10479,210.479
10480,208.811
10481,205.650
10482,206.674
10483,213.232
10484,214.991
10485,213.145
10486,223.071
10487,226.930
10488,223.140
10489,228.691
10490,224.411
10491,224.731
10492,221.870
10493,222.188
10494,259.673
10495,203.604
10496,233.594
10497,263.833
10498,244.539
10499,273.784
10500,281.313
10501,247.504
10502,301.502
10503,236.492
10504,247.287
10505,269.442
10506,297.958
10507,281.152
10508,311.080
10509,315.201
10510,286.182
10511,377.738
10512,311.559
10513,353.614
10514,380.370
10515,305.054
10516,369.011
10517,314.680
10518,301.834
10519,278.154
10520,336.552
10521,360.418
10522,379.086
10523,438.012
10524,357.141
10525,319.365
10526,330.928
10527,276.811
10528,374.675
10529,381.173
10530,393.105
10531,353.633
10532,385.464
10533,325.133
10534,256.666
10535,414.238
10536,498.187
10537,393.186
10538,503.607
10539,517.700
10540,460.306
10541,521.371
10542,369.952
10543,359.163
10544,513.826
10545,464.720
10546,470.953
10547,335.187
10548,415.049
10549,322.932
10550,592.174
10551,445.757
10552,709.838
10553,602.018
10554,686.297
10555,705.782
10556,702.892
10557,688.402
10558,672.134
10559,661.992
10560,665.413
10561,626.245
10562,642.816
10563,655.187
10564,660.280
10565,660.917
10566,687.045
10567,705.076
10568,708.721
10569,719.132
10570,718.578
10571,676.159
10572,622.362
10573,591.492
10574,679.837
10575,624.704
10576,626.507
10577,629.164
10578,624.209
10579,623.309
10580,616.264
10581,616.408
10582,614.104
10583,602.169
10584,596.799
10585,604.030
10586,604.401
10587,621.385
10588,620.767
10589,632.274
10590,635.573
10591,662.741
10592,695.862
10593,710.867
10594,780.165
10595,833.504
10596,837.875
10597,811.270
10598,803.577
10599,779.014
10600,760.640
10601,694.634
10602,704.639
10603,671.118
10604,670.539
10605,685.599
10606,632.818
10607,610.030
10608,609.748
10609,600.097
10610,604.020
10611,610.788
10612,598.278
10613,586.114
10614,630.244
10615,664.846
10616,691.746
10617,735.556
10618,803.899
10619,808.166
10620,836.622
10621,846.850
10622,838.489
10623,840.476
10624,831.430
10625,791.654
10626,745.556
10627,692.005
10628,668.538
10629,659.954
10630,666.095
10631,693.551
10632,687.918
10633,705.737
10634,717.704
10635,719.619
10636,740.151
10637,794.861
10638,808.945
10639,893.148
10640,893.649
10641,938.901
10642,937.538
10643,933.930
10644,746.433
10645,700.715
10646,681.217
10647,635.209
10648,597.237
10649,553.023
10650,561.495
10651,581.899
10652,574.507
10653,587.386
10654,578.230
10655,583.883
10656,591.118
10657,608.876
10658,612.562
10659,620.219
10660,625.385
10661,630.749
10662,655.150
10663,665.481
10664,664.857
10665,691.619
10666,670.243
10667,674.164
10668,667.724
10669,678.920
10670,687.645
10671,709.794
10672,718.295
10673,728.018
10674,714.243
10675,703.449
10676,699.214
10677,708.588
10678,699.434
10679,686.154
10680,679.315
10681,681.823
10682,668.857
10683,674.813
10684,684.588
10685,689.465
10686,684.701
10687,687.208
10688,686.455
10689,688.372
10690,674.822
10691,670.597
10692,663.455
10693,666.850
10694,623.858
10695,633.025
10696,642.180
10697,663.273
10698,660.577
10699,640.506
10700,608.659
10701,579.310
10702,567.837
10703,562.935
10704,566.213
10705,562.497
10706,581.296
10707,576.798
10708,499.471
10709,480.076
10710,466.888
10711,454.531
10712,437.967
10713,412.229
10714,372.115
10715,341.924
10716,328.868
10717,316.866
10718,313.959
10719,319.513
10720,312.626
10721,306.498
10722,298.167
10723,304.287
10724,310.957
10725,317.873
10726,314.682
10727,308.157
10728,298.520
10729,283.109
10730,272.740
10731,269.466
10732,260.657
10733,262.249
10734,243.090
10735,244.426
10736,254.639
10737,251.587
10738,256.125
10739,255.711
10740,255.735
10741,255.871
10742,242.399
10743,233.416
10744,219.592
10745,211.266
10746,208.423
10747,207.008
10748,205.966
10749,206.530
10750,204.419
10751,199.625
10752,196.810
10753,207.053
10754,217.865
10755,230.706
10756,240.506
10757,246.205
10758,253.822
10759,258.000
10760,262.005
10761,263.718
10762,262.560
10763,258.170
10764,245.388
10765,254.454
10766,224.654
10767,207.367
10768,255.184
10769,179.960
10770,254.518
10771,258.438
10772,260.777
10773,261.299
10774,263.079
10775,254.419
10776,285.232
10777,289.801
10778,298.889
10779,307.677
10780,317.066
10781,330.777
10782,325.246
10783,326.667
10784,326.200
10785,320.043
10786,321.644
10787,346.430
10788,366.080
10789,379.629
10790,382.807
10791,391.634
10792,386.722
10793,395.283
10794,402.301
10795,397.803
10796,394.275
10797,389.618
10798,397.776
10799,397.041
10800,398.010
10801,382.586
10802,382.801
10803,387.648
10804,370.860
10805,372.005
10806,384.044
10807,378.420
10808,395.659
10809,394.268
10810,403.155
10811,404.668
10812,404.751
10813,396.213
10814,403.681
10815,394.276
10816,391.901
10817,387.514
10818,380.388
10819,381.218
10820,367.533
10821,354.739
10822,350.465
10823,344.450
10824,337.551
10825,344.160
10826,352.935
10827,349.264
10828,352.576
10829,348.788
10830,339.532
10831,328.825
10832,314.204
10833,301.593
10834,275.991
10835,239.123
10836,218.287
10837,175.549
10838,143.364
10839,90.322
10840,86.405
10841,62.541
10842,95.564
10843,106.507
10844,119.649
10845,109.270
10846,113.942
10847,130.371
10848,137.740
10849,135.950
10850,136.529
10851,141.525
10852,140.853
10853,132.056
10854,94.918
10855,88.670
10856,78.269
10857,75.227
10858,109.116
10859,84.947
10860,91.449
10861,99.353
10862,107.515
10863,113.916
10864,107.840
10865,106.119
10866,112.021
10867,118.003
10868,121.413
10869,124.359
10870,129.270
10871,129.706
10872,128.487
10873,123.555
10874,115.576
10875,106.774
10876,102.150
10877,98.401
10878,61.951
10879,76.210
10880,79.395
10881,73.944
10882,77.627
10883,77.904
10884,80.462
10885,80.590
10886,79.880
10887,75.203
10888,65.222
10889,72.342
10890,72.410
10891,61.908
10892,68.757
10893,43.907
10894,35.697
10895,43.800
10896,32.528
10897,29.453
10898,35.357
10899,37.896
10900,42.703
10901,45.244
10902,38.972
10903,39.713
10904,42.269
10905,57.850
10906,72.547
10907,51.850
10908,66.520
10909,61.517
10910,78.404
10911,81.736
10912,77.950
10913,86.316
10914,96.778
10915,96.908
10916,81.246
10917,57.111
10918,64.230
10919,67.068
10920,52.325
10921,52.018
10922,54.691
10923,58.051
10924,58.978
10925,53.504
10926,38.647
10927,42.022
10928,48.313
10929,43.864
10930,32.446
10931,40.752
10932,30.091
10933,44.972
10934,37.151
10935,32.687
10936,36.543
10937,38.468
10938,45.808
10939,50.338
10940,60.411
10941,64.037
10942,76.057
10943,67.805
10944,62.337
10945,66.400
10946,65.395
10947,75.495
10948,70.350
10949,67.132
10950,74.973
10951,56.565
10952,38.226
10953,29.978
10954,38.668
10955,22.045
10956,22.042
10957,25.504
10958,26.830
10959,31.382
10960,32.491
10961,32.603
10962,34.656
10963,28.950
10964,22.098
10965,22.865
10966,22.810
10967,18.603
10968,17.531
10969,17.995
10970,21.841
10971,21.361
10972,23.292
10973,26.651
10974,35.790
10975,26.843
10976,38.126
10977,48.296
10978,64.952
10979,51.565
10980,49.567
10981,74.318
10982,78.778
10983,45.533
10984,48.816
10985,37.012
10986,23.698
10987,20.307
10988,18.407
10989,14.895
10990,16.520
10991,15.225
10992,16.857
10993,17.964
10994,17.544
10995,16.024
10996,16.444
10997,18.573
10998,19.477
10999,19.188
11000,19.457
11001,21.778
11002,21.935
11003,37.327
11004,43.454
11005,46.542
11006,52.442
11007,54.708
11008,69.945
11009,89.091
11010,116.747
11011,127.003
11012,176.760
11013,183.725
11014,225.886
11015,253.928
11016,259.348
11017,272.888
11018,258.400
11019,290.601
11020,304.759
11021,286.889
11022,311.539
11023,316.707
11024,365.366
11025,369.196
11026,359.789
11027,355.767
11028,366.181
11029,313.581
11030,246.967
11031,227.461
11032,203.535
11033,112.884
11034,69.246
11035,64.513
11036,50.384
11037,48.402
11038,46.633
11039,40.511
11040,37.210
11041,32.542
11042,34.165
11043,31.764
11044,33.511
11045,35.244
11046,33.856
11047,39.572
11048,25.948
11049,29.591
11050,39.971
11051,34.555
11052,35.501
11053,45.172
11054,42.435
11055,34.284
11056,48.037
11057,37.423
11058,44.721
11059,48.128
11060,62.445
11061,61.831
11062,69.493
11063,77.127
11064,58.440
11065,62.673
11066,85.445
11067,63.904
11068,97.776
11069,93.317
11070,108.106
11071,116.701
11072,157.597
11073,176.574
11074,186.704
11075,214.008
11076,196.967
11077,192.841
11078,197.961
11079,187.762
11080,191.670
11081,188.503
11082,192.733
11083,182.761
11084,190.064
11085,192.915
11086,177.860
11087,181.574
11088,183.404
11089,187.494
11090,186.886
11091,207.163
11092,209.846
11093,223.551
11094,197.494
11095,153.280
11096,140.182
11097,148.070
11098,148.886
11099,176.867
11100,188.149
11101,230.118
11102,251.045
11103,268.026
11104,284.329
11105,294.939
11106,292.886
11107,294.923
11108,296.397
11109,272.267
11110,257.397
11111,212.530
11112,205.433
11113,206.158
11114,230.503
11115,249.719
11116,284.230
11117,265.046
11118,267.755
11119,291.061
11120,292.387
11121,289.480
11122,301.464
11123,293.842
11124,288.950
11125,270.507
11126,260.897
11127,256.255
11128,297.731
11129,289.035
11130,338.452
11131,312.726
11132,316.397
11133,320.822
11134,332.256
11135,363.023
11136,376.872
11137,395.259
11138,371.050
11139,388.725
11140,383.740
11141,379.409
11142,342.916
11143,239.833
11144,314.276
11145,357.207
11146,269.668
11147,221.410
11148,226.123
11149,191.082
11150,190.800
11151,176.324
11152,203.913
11153,206.420
11154,223.149
11155,247.808
11156,255.070
11157,227.721
11158,217.210
11159,202.250
11160,194.264
11161,200.206
11162,211.064
11163,211.431
11164,206.691
11165,208.608
11166,211.368
11167,152.746
11168,148.403
11169,163.885
11170,195.424
11171,318.358
11172,257.003
11173,343.890
11174,489.860
11175,570.752
11176,581.234
11177,401.625
11178,399.353
11179,351.847
11180,310.036
11181,231.310
11182,264.468
11183,278.445
11184,240.733
11185,298.577
11186,256.180
11187,240.202
11188,229.187
11189,315.296
11190,340.966
11191,381.362
11192,404.804
11193,393.077
11194,421.479
11195,450.580
11196,434.942
11197,488.139
11198,290.589
11199,237.604
11200,239.450
11201,249.023
11202,285.576
11203,314.756
11204,377.264
11205,290.413
11206,356.293
11207,473.976
11208,456.943
11209,406.356
11210,407.005
11211,396.213
11212,307.758
11213,318.310
11214,270.168
11215,143.616
11216,153.733
11217,152.149
11218,128.684
11219,153.862
11220,195.157
11221,199.937
11222,219.528
11223,274.774
11224,249.451
11225,185.961
11226,202.180
11227,282.940
11228,310.696
11229,292.778
11230,277.032
11231,363.130
11232,282.743
11233,358.590
11234,375.070
11235,369.896
11236,341.205
11237,412.339
11238,376.884
11239,356.852
11240,462.625
11241,504.894
11242,433.696
11243,386.154
11244,304.549
11245,232.697
11246,203.217
11247,111.350
11248,110.002
11249,90.418
11250,95.402
11251,126.699
11252,157.512
11253,252.325
11254,328.778
11255,398.539
11256,410.896
11257,320.020
11258,186.244
11259,134.798
11260,252.995
11261,306.672
11262,254.253
11263,226.041
11264,252.696
11265,297.073
11266,265.816
11267,190.030
11268,348.440
11269,250.783
11270,128.728
11271,298.657
11272,87.562
11273,67.771
11274,67.266
11275,67.781
11276,71.020
11277,69.299
11278,70.670
11279,63.757
11280,63.616
11281,71.687
11282,78.160
11283,84.385
11284,137.926
11285,253.104
11286,258.230
11287,160.332
11288,401.279
11289,433.736
11290,580.128
11291,483.826
11292,501.162
11293,520.306
11294,499.440
11295,312.504
11296,299.482
11297,290.574
11298,357.049
11299,348.413
11300,289.497
11301,264.254
11302,238.686
11303,232.059
11304,233.246
11305,268.623
11306,360.907
11307,316.034
11308,373.540
11309,345.907
11310,371.894
11311,421.371
11312,422.962
11313,292.820
11314,342.511
11315,487.917
11316,473.619
11317,544.442
11318,514.490
11319,456.762
11320,101.506
11321,131.686
11322,87.649
11323,81.191
11324,95.256
11325,72.043
11326,154.829
11327,107.284
11328,198.318
11329,518.407
11330,622.580
11331,722.299
11332,594.146
11333,235.308
11334,258.166
11335,135.771
11336,262.047
11337,217.152
11338,102.484
11339,81.075
11340,91.430
11341,88.028
11342,55.875
11343,55.870
11344,55.859
11345,52.542
11346,67.140
11347,63.715
11348,78.876
11349,38.015
11350,42.162
11351,53.463
11352,63.229
11353,104.887
11354,310.441
11355,459.953
11356,493.100
11357,204.836
11358,502.343
11359,499.344
11360,269.550
11361,111.882
11362,300.905
11363,288.515
11364,173.861
11365,104.463
11366,38.005
11367,95.339
11368,65.201
11369,49.851
11370,49.533
11371,47.921
11372,72.037
11373,96.736
11374,219.531
11375,366.982
11376,251.084
11377,621.910
11378,495.925
11379,365.051
11380,552.887
11381,439.498
11382,329.930
11383,239.673
11384,212.254
11385,205.276
11386,229.060
11387,290.877
11388,236.485
11389,339.927
11390,557.734
11391,539.941
11392,445.060
11393,513.433
11394,584.897
11395,432.836
11396,467.208
11397,560.126
11398,540.182
11399,603.900
11400,844.007
11401,1121.929
11402,1149.979
11403,1192.388
11404,1230.056
11405,1220.530
11406,1037.456
11407,799.413
11408,564.656
11409,785.439
11410,724.449
11411,679.596
11412,887.931
11413,715.539
11414,745.473
11415,808.042
11416,878.729
11417,791.592
11418,1355.364
11419,708.437
11420,621.938
11421,1362.083
11422,688.585
11423,589.927
11424,814.821
11425,572.666
11426,433.520
11427,641.342
11428,511.681
11429,504.306
11430,508.602
11431,511.366
11432,548.408
11433,556.049
11434,582.082
11435,568.783
11436,605.718
11437,527.462
11438,627.834
11439,564.481
11440,475.822
11441,771.575
11442,541.461
11443,541.452
11444,559.292
11445,244.612
11446,435.991
11447,798.982
11448,560.434
11449,777.325
11450,860.271
11451,909.510
11452,806.153
11453,920.634
11454,844.497
11455,719.956
11456,713.401
11457,707.333
11458,703.292
11459,640.294
11460,553.310
11461,432.714
11462,474.162
11463,458.710
11464,462.478
11465,498.100
11466,551.313
11467,540.018
11468,605.091
11469,639.948
11470,614.122
11471,755.857
11472,728.617
11473,844.820
11474,718.536
11475,756.059
11476,672.759
11477,547.542
11478,698.167
11479,628.917
11480,466.012
11481,640.065
11482,515.650
11483,545.145
11484,603.218
11485,655.948
11486,513.584
11487,514.392
11488,510.691
11489,481.485
11490,545.175
11491,539.444
11492,189.012
11493,147.814
11494,136.154
11495,153.239
11496,140.642
11497,162.181
11498,178.380
11499,170.285
11500,131.550
11501,142.503
11502,191.949
11503,196.659
11504,327.149
11505,334.704
11506,418.753
11507,342.831
11508,368.964
11509,421.543
11510,594.736
11511,551.455
11512,754.726
11513,788.331
11514,604.232
11515,631.852
11516,598.493
11517,467.168
11518,396.086
11519,313.470
11520,341.450
11521,209.025
11522,282.245
11523,407.804
11524,244.813
11525,235.089
11526,203.865
11527,196.324
11528,223.584
11529,238.691
11530,303.247
11531,380.932
11532,472.405
11533,430.549
11534,357.452
11535,385.859
11536,334.622
11537,294.997
11538,300.278
11539,289.360
11540,307.733
11541,331.241
11542,302.035
11543,251.345
11544,223.685
11545,162.483
11546,164.108
11547,121.366
11548,103.391
11549,95.615
11550,95.596
11551,97.471
11552,82.840
11553,67.178
11554,54.252
11555,59.890
11556,58.843
11557,56.517
11558,71.637
11559,71.871
11560,68.098
11561,69.066
11562,78.100
11563,89.983
11564,114.999
11565,145.975
11566,193.162
11567,234.036
11568,278.633
11569,328.437
11570,437.683
11571,492.079
11572,515.042
11573,515.212
11574,628.682
11575,683.997
11576,742.890
11577,908.298
11578,911.152
11579,971.859
11580,1031.401
11581,684.082
11582,673.829
11583,616.080
11584,770.765
11585,397.632
11586,388.101
11587,888.579
11588,511.115
11589,300.235
11590,1089.768
11591,625.849
11592,876.031
11593,1080.760
11594,526.977
11595,757.911
11596,759.240
11597,750.175
11598,514.575
11599,410.207
11600,371.033
11601,108.555
11602,91.924
11603,287.117
11604,150.277
11605,128.015
11606,172.890
11607,190.018
11608,127.493
11609,159.110
11610,153.146
11611,176.117
11612,217.869
11613,267.392
11614,340.087
11615,424.306
11616,487.507
11617,416.067
11618,439.835
11619,392.961
11620,365.886
11621,478.451
11622,283.044
11623,434.653
11624,473.298
11625,336.803
11626,326.933
11627,392.791
11628,375.345
11629,440.891
11630,466.016
11631,432.301
11632,455.774
11633,446.441
11634,464.906
11635,461.921
11636,470.887
11637,479.175
11638,452.178
11639,499.335
11640,504.377
11641,478.633
11642,521.063
11643,560.479
11644,550.013
11645,599.312
11646,390.703
11647,276.325
11648,298.464
11649,305.911
11650,284.685
11651,318.087
11652,353.253
11653,442.210
11654,490.576
11655,588.172
11656,433.662
11657,557.642
11658,322.628
11659,245.289
11660,628.373
11661,353.879
11662,196.027
11663,362.915
11664,475.722
11665,441.629
11666,589.391
11667,623.424
11668,640.573
11669,473.225
11670,511.680
11671,547.751
11672,412.678
11673,445.396
11674,516.197
11675,351.061
11676,573.226
11677,544.225
11678,540.642
11679,527.097
11680,539.770
11681,577.189
11682,438.083
11683,497.410
11684,520.716
11685,370.023
11686,573.075
11687,507.100
11688,466.614
11689,444.160
11690,537.620
11691,509.263
11692,527.582
11693,508.995
11694,536.364
11695,393.180
11696,530.623
11697,429.587
11698,387.069
11699,481.135
11700,404.261
11701,384.885
11702,364.503
11703,439.850
11704,389.644
11705,456.395
11706,413.316
11707,336.402
11708,501.228
11709,220.845
11710,303.881
11711,234.393
11712,401.013
11713,384.603
11714,421.398
11715,452.186
11716,455.087
11717,548.631
11718,586.393
11719,562.974
11720,368.617
11721,379.857
11722,360.548
11723,574.668
11724,562.094
11725,691.718
11726,587.547
11727,661.327
11728,745.588
11729,844.685
